product_id,title,category,platform,price,rating,reviews,description
971,Makeup Kit,Beauty,eBay,2517.73,3.9,64,This is a high-quality makeup kit available on eBay.
972,Smartphone,Electronics,eBay,1028.58,5.0,251,This is a high-quality smartphone available on eBay.
973,Leather Wallet,Accessories,Flipkart,2398.94,4.0,182,This is a high-quality leather wallet available on Flipkart.
974,Bluetooth Headphones,Beauty,Flipkart,1287.9,3.6,848,This is a high-quality bluetooth headphones available on Flipkart.
975,Laptop,Clothing,eBay,1199.71,3.4,306,This is a high-quality laptop available on eBay.
976,Makeup Kit,Accessories,eBay,1347.48,2.8,968,This is a high-quality makeup kit available on eBay.
977,Sunglasses,Electronics,eBay,1807.11,3.8,797,This is a high-quality sunglasses available on eBay.
978,Floral Dress,Accessories,eBay,2227.87,4.5,658,This is a high-quality floral dress available on eBay.
979,Makeup Kit,Footwear,Amazon,421.43,2.9,351,This is a high-quality makeup kit available on Amazon.
980,Bluetooth Headphones,Footwear,eBay,1293.79,4.2,740,This is a high-quality bluetooth headphones available on eBay.
981,Wireless Charger,Accessories,Flipkart,2042.25,3.2,786,This is a high-quality wireless charger available on Flipkart.
982,Gaming Mouse,Footwear,eBay,2432.63,3.0,914,This is a high-quality gaming mouse available on eBay.
983,Leather Wallet,Electronics,eBay,2572.5,4.6,745,This is a high-quality leather wallet available on eBay.
984,Wireless Charger,Clothing,Flipkart,722.35,3.4,522,This is a high-quality wireless charger available on Flipkart.
985,Sunglasses,Footwear,Flipkart,1746.84,3.1,639,This is a high-quality sunglasses available on Flipkart.
986,Wireless Charger,Clothing,eBay,496.75,3.4,544,This is a high-quality wireless charger available on eBay.
987,Wrist Watch,Accessories,eBay,2107.97,4.0,676,This is a high-quality wrist watch available on eBay.
988,Formal Pants,Clothing,eBay,1656.18,4.2,851,This is a high-quality formal pants available on eBay.
989,LED Monitor,Accessories,eBay,1265.96,3.7,655,This is a high-quality led monitor available on eBay.
990,Wireless Charger,Electronics,eBay,559.72,3.8,94,This is a high-quality wireless charger available on eBay.
991,Gaming Mouse,Electronics,Amazon,556.79,4.5,303,This is a high-quality gaming mouse available on Amazon.
992,Bluetooth Headphones,Accessories,Amazon,222.24,4.3,496,This is a high-quality bluetooth headphones available on Amazon.
993,Formal Pants,Beauty,Flipkart,2040.76,4.5,163,This is a high-quality formal pants available on Flipkart.
994,Casual Shirt,Accessories,eBay,2753.25,3.2,228,This is a high-quality casual shirt available on eBay.
995,LED Monitor,Footwear,Flipkart,1629.6,4.2,335,This is a high-quality led monitor available on Flipkart.
996,Casual Shirt,Electronics,Flipkart,835.89,2.6,284,This is a high-quality casual shirt available on Flipkart.
997,Wireless Charger,Footwear,Amazon,1214.51,2.8,152,This is a high-quality wireless charger available on Amazon.
998,Sunglasses,Electronics,eBay,1280.08,2.6,168,This is a high-quality sunglasses available on eBay.
999,Makeup Kit,Electronics,Amazon,577.07,4.0,89,This is a high-quality makeup kit available on Amazon.
1000,Sunglasses,Beauty,Amazon,1925.79,3.2,877,This is a high-quality sunglasses available on Amazon.
1001,Makeup Kit,Beauty,Amazon,2651.23,3.4,388,This is a high-quality makeup kit available on Amazon.
1002,Floral Dress,Accessories,Amazon,2691.34,4.1,232,This is a high-quality floral dress available on Amazon.
1003,Backpack,Clothing,Amazon,1742.99,4.8,471,This is a high-quality backpack available on Amazon.
1004,Bluetooth Headphones,Beauty,Flipkart,1027.24,3.8,571,This is a high-quality bluetooth headphones available on Flipkart.
1005,Smartphone,Clothing,Flipkart,575.8,4.8,347,This is a high-quality smartphone available on Flipkart.
1006,Casual Shirt,Footwear,eBay,1794.32,4.0,573,This is a high-quality casual shirt available on eBay.
1007,Gaming Mouse,Clothing,eBay,2055.18,4.8,187,This is a high-quality gaming mouse available on eBay.
1008,Sunglasses,Clothing,eBay,229.6,4.2,198,This is a high-quality sunglasses available on eBay.
1009,Gaming Mouse,Footwear,eBay,1978.25,4.3,818,This is a high-quality gaming mouse available on eBay.
1010,Backpack,Footwear,Amazon,1060.04,3.7,857,This is a high-quality backpack available on Amazon.
1011,Casual Shirt,Footwear,Amazon,911.43,3.2,188,This is a high-quality casual shirt available on Amazon.
1012,Wrist Watch,Beauty,eBay,2838.82,3.4,367,This is a high-quality wrist watch available on eBay.
1013,Laptop,Footwear,Flipkart,781.46,2.7,989,This is a high-quality laptop available on Flipkart.
1014,Gaming Mouse,Accessories,Flipkart,788.18,3.2,675,This is a high-quality gaming mouse available on Flipkart.
1015,Smartphone,Electronics,Flipkart,2650.32,4.5,814,This is a high-quality smartphone available on Flipkart.
1016,LED Monitor,Clothing,Flipkart,2212.39,3.8,213,This is a high-quality led monitor available on Flipkart.
1017,Sunglasses,Clothing,eBay,2089.39,4.5,747,This is a high-quality sunglasses available on eBay.
1018,Formal Pants,Clothing,eBay,2015.56,3.1,946,This is a high-quality formal pants available on eBay.
1019,Wrist Watch,Electronics,Amazon,1460.92,4.8,705,This is a high-quality wrist watch available on Amazon.
1020,Sunglasses,Footwear,Amazon,2224.05,4.9,913,This is a high-quality sunglasses available on Amazon.
1021,Bluetooth Headphones,Beauty,eBay,793.23,2.9,475,This is a high-quality bluetooth headphones available on eBay.
1022,Laptop,Beauty,Flipkart,1196.36,3.9,48,This is a high-quality laptop available on Flipkart.
1023,LED Monitor,Beauty,Amazon,1084.42,3.4,57,This is a high-quality led monitor available on Amazon.
1024,LED Monitor,Footwear,eBay,2249.74,3.1,918,This is a high-quality led monitor available on eBay.
1025,LED Monitor,Clothing,Flipkart,1422.22,3.5,113,This is a high-quality led monitor available on Flipkart.
1026,Backpack,Footwear,Flipkart,384.43,4.3,200,This is a high-quality backpack available on Flipkart.
1027,LED Monitor,Accessories,Flipkart,2619.14,2.9,394,This is a high-quality led monitor available on Flipkart.
1028,Bluetooth Headphones,Beauty,Amazon,1272.06,3.8,130,This is a high-quality bluetooth headphones available on Amazon.
1029,Gaming Mouse,Accessories,Flipkart,2753.97,4.7,821,This is a high-quality gaming mouse available on Flipkart.
1030,Smartphone,Beauty,Flipkart,1639.32,3.4,435,This is a high-quality smartphone available on Flipkart.
1031,Bluetooth Headphones,Footwear,eBay,2776.55,3.9,905,This is a high-quality bluetooth headphones available on eBay.
1032,Backpack,Electronics,Flipkart,1261.2,4.7,21,This is a high-quality backpack available on Flipkart.
1033,Floral Dress,Electronics,Amazon,1419.02,5.0,588,This is a high-quality floral dress available on Amazon.
1034,Bluetooth Headphones,Electronics,Flipkart,1804.93,4.2,507,This is a high-quality bluetooth headphones available on Flipkart.
1035,Gaming Mouse,Footwear,eBay,1171.92,3.6,889,This is a high-quality gaming mouse available on eBay.
1036,Formal Pants,Electronics,eBay,2474.16,3.5,623,This is a high-quality formal pants available on eBay.
1037,Gaming Mouse,Footwear,Flipkart,569.18,3.4,491,This is a high-quality gaming mouse available on Flipkart.
1038,Floral Dress,Electronics,Amazon,194.3,4.0,802,This is a high-quality floral dress available on Amazon.
1039,Leather Wallet,Accessories,eBay,1793.2,4.5,337,This is a high-quality leather wallet available on eBay.
1040,Backpack,Electronics,Flipkart,1599.23,4.0,276,This is a high-quality backpack available on Flipkart.
1041,Bluetooth Headphones,Footwear,Flipkart,861.15,4.6,280,This is a high-quality bluetooth headphones available on Flipkart.
1042,Casual Shirt,Accessories,eBay,1358.89,2.6,143,This is a high-quality casual shirt available on eBay.
1043,Gaming Mouse,Clothing,Amazon,2108.15,3.6,964,This is a high-quality gaming mouse available on Amazon.
1044,Laptop,Accessories,Amazon,1811.82,3.2,604,This is a high-quality laptop available on Amazon.
1045,Leather Wallet,Footwear,eBay,1652.87,4.3,820,This is a high-quality leather wallet available on eBay.
1046,Wireless Charger,Beauty,Amazon,661.54,3.5,933,This is a high-quality wireless charger available on Amazon.
1047,Makeup Kit,Accessories,Flipkart,587.79,3.5,434,This is a high-quality makeup kit available on Flipkart.
1048,Casual Shirt,Electronics,Flipkart,466.14,2.9,685,This is a high-quality casual shirt available on Flipkart.
1049,Gaming Mouse,Electronics,eBay,1134.94,3.9,536,This is a high-quality gaming mouse available on eBay.
1050,Makeup Kit,Clothing,Amazon,809.29,3.4,191,This is a high-quality makeup kit available on Amazon.
1051,Backpack,Accessories,eBay,792.26,3.9,892,This is a high-quality backpack available on eBay.
1052,Sunglasses,Beauty,Flipkart,1208.42,3.8,377,This is a high-quality sunglasses available on Flipkart.
1053,Wireless Charger,Clothing,Amazon,490.32,3.9,424,This is a high-quality wireless charger available on Amazon.
1054,Formal Pants,Clothing,Amazon,2525.22,4.5,83,This is a high-quality formal pants available on Amazon.
1055,LED Monitor,Beauty,Flipkart,1779.2,3.9,335,This is a high-quality led monitor available on Flipkart.
1056,Sneakers,Electronics,Amazon,1032.99,4.8,555,This is a high-quality sneakers available on Amazon.
1057,Sunglasses,Clothing,eBay,1658.56,4.7,806,This is a high-quality sunglasses available on eBay.
1058,Bluetooth Headphones,Clothing,Amazon,409.09,3.5,202,This is a high-quality bluetooth headphones available on Amazon.
1059,Makeup Kit,Accessories,Amazon,1284.67,4.4,956,This is a high-quality makeup kit available on Amazon.
1060,Makeup Kit,Accessories,Flipkart,417.77,4.0,121,This is a high-quality makeup kit available on Flipkart.
1061,Casual Shirt,Accessories,eBay,447.81,3.7,354,This is a high-quality casual shirt available on eBay.
1062,Formal Pants,Beauty,eBay,2010.58,4.2,442,This is a high-quality formal pants available on eBay.
1063,Smartphone,Footwear,Flipkart,157.62,3.6,352,This is a high-quality smartphone available on Flipkart.
1064,LED Monitor,Clothing,eBay,180.2,4.8,27,This is a high-quality led monitor available on eBay.
1065,Bluetooth Headphones,Electronics,Amazon,1991.04,4.8,982,This is a high-quality bluetooth headphones available on Amazon.
1066,Wireless Charger,Beauty,eBay,1116.45,3.2,632,This is a high-quality wireless charger available on eBay.
1067,Bluetooth Headphones,Electronics,eBay,126.09,3.4,46,This is a high-quality bluetooth headphones available on eBay.
1068,Floral Dress,Accessories,eBay,1971.98,2.7,62,This is a high-quality floral dress available on eBay.
1069,Smartphone,Accessories,Amazon,892.0,4.6,198,This is a high-quality smartphone available on Amazon.
1070,Laptop,Clothing,Flipkart,1625.79,3.3,10,This is a high-quality laptop available on Flipkart.
1071,Casual Shirt,Accessories,eBay,428.61,2.7,854,This is a high-quality casual shirt available on eBay.
1072,Gaming Mouse,Beauty,Amazon,1159.23,2.6,938,This is a high-quality gaming mouse available on Amazon.
1073,Floral Dress,Footwear,Amazon,2167.88,3.0,194,This is a high-quality floral dress available on Amazon.
1074,Wireless Charger,Footwear,Flipkart,2404.49,3.7,861,This is a high-quality wireless charger available on Flipkart.
1075,Casual Shirt,Beauty,Flipkart,1424.27,4.0,725,This is a high-quality casual shirt available on Flipkart.
1076,Casual Shirt,Beauty,Amazon,2653.84,3.9,218,This is a high-quality casual shirt available on Amazon.
1077,Formal Pants,Beauty,eBay,1801.05,3.0,779,This is a high-quality formal pants available on eBay.
1078,Backpack,Beauty,Flipkart,2516.39,3.0,685,This is a high-quality backpack available on Flipkart.
1079,Sneakers,Beauty,eBay,1723.26,3.3,912,This is a high-quality sneakers available on eBay.
1080,Smartphone,Footwear,Amazon,858.53,4.6,41,This is a high-quality smartphone available on Amazon.
1081,Leather Wallet,Footwear,eBay,2258.38,3.2,989,This is a high-quality leather wallet available on eBay.
1082,Casual Shirt,Footwear,Flipkart,221.12,2.6,865,This is a high-quality casual shirt available on Flipkart.
1083,Leather Wallet,Electronics,Amazon,2499.79,4.2,870,This is a high-quality leather wallet available on Amazon.
1084,Makeup Kit,Electronics,Amazon,1048.36,3.4,18,This is a high-quality makeup kit available on Amazon.
1085,Sunglasses,Accessories,eBay,2190.68,3.6,493,This is a high-quality sunglasses available on eBay.
1086,Smartphone,Accessories,Flipkart,2764.26,4.7,192,This is a high-quality smartphone available on Flipkart.
1087,Backpack,Accessories,Amazon,786.21,3.9,957,This is a high-quality backpack available on Amazon.
1088,Gaming Mouse,Accessories,Amazon,2751.0,4.7,280,This is a high-quality gaming mouse available on Amazon.
1089,Gaming Mouse,Accessories,eBay,2346.66,4.5,670,This is a high-quality gaming mouse available on eBay.
1090,Laptop,Electronics,Flipkart,815.37,4.7,342,This is a high-quality laptop available on Flipkart.
1091,Casual Shirt,Clothing,Amazon,1874.72,4.4,903,This is a high-quality casual shirt available on Amazon.
1092,Sneakers,Footwear,eBay,1368.16,2.6,451,This is a high-quality sneakers available on eBay.
1093,Wrist Watch,Footwear,Flipkart,1672.88,4.8,380,This is a high-quality wrist watch available on Flipkart.
1094,Bluetooth Headphones,Electronics,Amazon,2640.13,3.3,194,This is a high-quality bluetooth headphones available on Amazon.
1095,Wrist Watch,Beauty,Amazon,1322.97,2.7,491,This is a high-quality wrist watch available on Amazon.
1096,Gaming Mouse,Footwear,Flipkart,1502.09,3.2,738,This is a high-quality gaming mouse available on Flipkart.
1097,LED Monitor,Footwear,Amazon,2535.58,4.1,908,This is a high-quality led monitor available on Amazon.
1098,Bluetooth Headphones,Clothing,Amazon,1636.83,2.6,900,This is a high-quality bluetooth headphones available on Amazon.
1099,Casual Shirt,Accessories,eBay,606.99,4.0,449,This is a high-quality casual shirt available on eBay.
1100,Gaming Mouse,Accessories,Flipkart,1987.46,2.8,397,This is a high-quality gaming mouse available on Flipkart.
1101,Wrist Watch,Accessories,eBay,2939.24,4.0,928,This is a high-quality wrist watch available on eBay.
1102,LED Monitor,Accessories,Flipkart,139.19,4.9,920,This is a high-quality led monitor available on Flipkart.
1103,Formal Pants,Footwear,eBay,1207.45,2.7,705,This is a high-quality formal pants available on eBay.
1104,Makeup Kit,Electronics,Flipkart,2823.14,2.7,694,This is a high-quality makeup kit available on Flipkart.
1105,LED Monitor,Beauty,Amazon,1957.49,4.3,539,This is a high-quality led monitor available on Amazon.
1106,Wireless Charger,Beauty,Amazon,617.48,3.5,631,This is a high-quality wireless charger available on Amazon.
1107,Bluetooth Headphones,Beauty,Flipkart,1470.99,4.4,748,This is a high-quality bluetooth headphones available on Flipkart.
1108,Formal Pants,Accessories,eBay,2700.26,3.0,409,This is a high-quality formal pants available on eBay.
1109,Wrist Watch,Clothing,Flipkart,1762.17,3.4,582,This is a high-quality wrist watch available on Flipkart.
1110,Formal Pants,Footwear,Flipkart,200.86,3.8,930,This is a high-quality formal pants available on Flipkart.
1111,Backpack,Beauty,Flipkart,462.2,3.7,404,This is a high-quality backpack available on Flipkart.
1112,Casual Shirt,Clothing,eBay,2443.74,4.7,935,This is a high-quality casual shirt available on eBay.
1113,Floral Dress,Footwear,Amazon,1516.51,3.2,644,This is a high-quality floral dress available on Amazon.
1114,Wireless Charger,Accessories,Amazon,187.36,4.5,688,This is a high-quality wireless charger available on Amazon.
1115,Wireless Charger,Clothing,Flipkart,2573.35,3.7,519,This is a high-quality wireless charger available on Flipkart.
1116,LED Monitor,Footwear,Flipkart,1083.03,3.3,906,This is a high-quality led monitor available on Flipkart.
1117,Formal Pants,Beauty,Amazon,1194.33,4.7,169,This is a high-quality formal pants available on Amazon.
1118,Wireless Charger,Footwear,Flipkart,1909.69,4.8,275,This is a high-quality wireless charger available on Flipkart.
1119,Floral Dress,Accessories,Flipkart,999.32,4.3,426,This is a high-quality floral dress available on Flipkart.
1120,Leather Wallet,Beauty,eBay,2658.14,4.9,593,This is a high-quality leather wallet available on eBay.
1121,Gaming Mouse,Beauty,Amazon,1537.54,2.6,239,This is a high-quality gaming mouse available on Amazon.
1122,Gaming Mouse,Beauty,Flipkart,492.28,4.2,138,This is a high-quality gaming mouse available on Flipkart.
1123,Wrist Watch,Beauty,eBay,2643.26,4.0,733,This is a high-quality wrist watch available on eBay.
1124,Smartphone,Beauty,Amazon,924.71,4.4,715,This is a high-quality smartphone available on Amazon.
1125,Formal Pants,Beauty,Flipkart,880.54,2.7,73,This is a high-quality formal pants available on Flipkart.
1126,Makeup Kit,Beauty,Amazon,2765.69,4.2,289,This is a high-quality makeup kit available on Amazon.
1127,Formal Pants,Accessories,Amazon,2770.68,3.5,933,This is a high-quality formal pants available on Amazon.
1128,Gaming Mouse,Clothing,Flipkart,778.26,4.7,279,This is a high-quality gaming mouse available on Flipkart.
1129,Wrist Watch,Footwear,Flipkart,871.54,2.6,125,This is a high-quality wrist watch available on Flipkart.
1130,Sunglasses,Accessories,Amazon,1057.17,3.5,348,This is a high-quality sunglasses available on Amazon.
1131,Smartphone,Footwear,Flipkart,180.54,3.1,759,This is a high-quality smartphone available on Flipkart.
1132,Smartphone,Beauty,Amazon,386.8,2.7,762,This is a high-quality smartphone available on Amazon.
1133,Gaming Mouse,Clothing,Flipkart,1842.39,4.5,754,This is a high-quality gaming mouse available on Flipkart.
1134,Laptop,Beauty,eBay,1467.73,4.6,146,This is a high-quality laptop available on eBay.
1135,Makeup Kit,Accessories,Amazon,2077.97,4.7,844,This is a high-quality makeup kit available on Amazon.
1136,Sunglasses,Electronics,Flipkart,930.45,4.6,991,This is a high-quality sunglasses available on Flipkart.
1137,Wireless Charger,Clothing,eBay,2175.61,2.7,719,This is a high-quality wireless charger available on eBay.
1138,Bluetooth Headphones,Electronics,Flipkart,1219.72,2.7,781,This is a high-quality bluetooth headphones available on Flipkart.
1139,Floral Dress,Accessories,Amazon,2387.02,4.2,682,This is a high-quality floral dress available on Amazon.
1140,LED Monitor,Footwear,Amazon,756.23,3.3,521,This is a high-quality led monitor available on Amazon.
1141,Smartphone,Footwear,Flipkart,1470.9,3.0,856,This is a high-quality smartphone available on Flipkart.
1142,Backpack,Beauty,eBay,1744.91,3.3,210,This is a high-quality backpack available on eBay.
1143,Backpack,Clothing,eBay,1345.26,3.2,156,This is a high-quality backpack available on eBay.
1144,Laptop,Beauty,eBay,726.27,3.7,953,This is a high-quality laptop available on eBay.
1145,Bluetooth Headphones,Electronics,eBay,2219.18,2.8,165,This is a high-quality bluetooth headphones available on eBay.
1146,Sneakers,Beauty,eBay,2464.44,4.8,331,This is a high-quality sneakers available on eBay.
1147,Laptop,Clothing,Amazon,933.67,3.2,553,This is a high-quality laptop available on Amazon.
1148,Gaming Mouse,Footwear,Amazon,1603.49,3.9,281,This is a high-quality gaming mouse available on Amazon.
1149,LED Monitor,Beauty,Amazon,2715.21,4.6,698,This is a high-quality led monitor available on Amazon.
1150,Sunglasses,Beauty,Flipkart,167.09,3.2,194,This is a high-quality sunglasses available on Flipkart.
1151,LED Monitor,Accessories,Flipkart,2408.74,2.7,564,This is a high-quality led monitor available on Flipkart.
1152,LED Monitor,Beauty,eBay,788.74,3.8,482,This is a high-quality led monitor available on eBay.
1153,Wrist Watch,Accessories,Flipkart,343.84,2.9,398,This is a high-quality wrist watch available on Flipkart.
1154,Wrist Watch,Footwear,Flipkart,2949.58,4.4,256,This is a high-quality wrist watch available on Flipkart.
1155,Laptop,Footwear,Amazon,2454.97,4.0,832,This is a high-quality laptop available on Amazon.
1156,Bluetooth Headphones,Clothing,Flipkart,1803.17,3.1,520,This is a high-quality bluetooth headphones available on Flipkart.
1157,Wrist Watch,Clothing,eBay,1904.51,3.5,130,This is a high-quality wrist watch available on eBay.
1158,Wireless Charger,Accessories,Amazon,374.48,4.1,663,This is a high-quality wireless charger available on Amazon.
1159,Sneakers,Accessories,Amazon,1649.8,2.7,13,This is a high-quality sneakers available on Amazon.
1160,Sneakers,Electronics,eBay,2451.56,4.1,893,This is a high-quality sneakers available on eBay.
1161,Casual Shirt,Clothing,Amazon,504.2,3.8,649,This is a high-quality casual shirt available on Amazon.
1162,Casual Shirt,Electronics,Flipkart,239.82,3.5,833,This is a high-quality casual shirt available on Flipkart.
1163,Smartphone,Accessories,Flipkart,2978.85,3.1,255,This is a high-quality smartphone available on Flipkart.
1164,Casual Shirt,Beauty,Amazon,2903.63,3.4,937,This is a high-quality casual shirt available on Amazon.
1165,Gaming Mouse,Electronics,Flipkart,2322.64,4.6,519,This is a high-quality gaming mouse available on Flipkart.
1166,Gaming Mouse,Beauty,Amazon,2027.65,3.5,240,This is a high-quality gaming mouse available on Amazon.
1167,Wireless Charger,Electronics,eBay,2677.44,4.0,577,This is a high-quality wireless charger available on eBay.
1168,LED Monitor,Beauty,eBay,2783.62,3.1,131,This is a high-quality led monitor available on eBay.
1169,Gaming Mouse,Accessories,Amazon,885.08,2.6,780,This is a high-quality gaming mouse available on Amazon.
1170,Bluetooth Headphones,Accessories,Flipkart,1765.56,4.8,305,This is a high-quality bluetooth headphones available on Flipkart.
1171,Casual Shirt,Footwear,Flipkart,2268.06,4.8,140,This is a high-quality casual shirt available on Flipkart.
1172,Backpack,Electronics,Flipkart,759.43,4.1,421,This is a high-quality backpack available on Flipkart.
1173,LED Monitor,Beauty,eBay,2704.98,4.9,215,This is a high-quality led monitor available on eBay.
1174,LED Monitor,Beauty,Flipkart,2368.46,3.7,156,This is a high-quality led monitor available on Flipkart.
1175,Laptop,Footwear,eBay,714.16,3.4,504,This is a high-quality laptop available on eBay.
1176,Laptop,Beauty,Amazon,456.79,2.7,146,This is a high-quality laptop available on Amazon.
1177,Wireless Charger,Beauty,Flipkart,1522.25,2.6,261,This is a high-quality wireless charger available on Flipkart.
1178,Sunglasses,Electronics,Amazon,2189.04,2.6,454,This is a high-quality sunglasses available on Amazon.
1179,Floral Dress,Footwear,Flipkart,274.93,2.7,455,This is a high-quality floral dress available on Flipkart.
1180,Wrist Watch,Accessories,Flipkart,2963.09,3.2,969,This is a high-quality wrist watch available on Flipkart.
1181,Sneakers,Electronics,Flipkart,646.11,3.4,688,This is a high-quality sneakers available on Flipkart.
1182,Gaming Mouse,Clothing,eBay,1539.82,4.6,405,This is a high-quality gaming mouse available on eBay.
1183,Formal Pants,Accessories,Flipkart,1028.97,4.8,638,This is a high-quality formal pants available on Flipkart.
1184,Bluetooth Headphones,Beauty,Amazon,2487.27,3.1,424,This is a high-quality bluetooth headphones available on Amazon.
1185,Wireless Charger,Clothing,Flipkart,1087.51,3.9,74,This is a high-quality wireless charger available on Flipkart.
1186,Formal Pants,Electronics,Flipkart,1288.96,3.1,288,This is a high-quality formal pants available on Flipkart.
1187,Floral Dress,Electronics,Flipkart,2134.48,3.9,605,This is a high-quality floral dress available on Flipkart.
1188,Leather Wallet,Accessories,Amazon,1001.9,3.6,956,This is a high-quality leather wallet available on Amazon.
1189,Smartphone,Footwear,eBay,2829.37,4.8,883,This is a high-quality smartphone available on eBay.
1190,Floral Dress,Beauty,eBay,1403.35,4.1,972,This is a high-quality floral dress available on eBay.
1191,Sunglasses,Electronics,Flipkart,2783.3,3.8,560,This is a high-quality sunglasses available on Flipkart.
1192,Laptop,Clothing,Flipkart,1324.19,3.4,534,This is a high-quality laptop available on Flipkart.
1193,Floral Dress,Footwear,Amazon,2071.03,4.0,292,This is a high-quality floral dress available on Amazon.
1194,Leather Wallet,Accessories,Amazon,303.68,3.1,114,This is a high-quality leather wallet available on Amazon.
1195,Smartphone,Clothing,eBay,618.83,4.5,824,This is a high-quality smartphone available on eBay.
1196,Laptop,Beauty,Flipkart,1515.99,2.7,795,This is a high-quality laptop available on Flipkart.
1197,Sunglasses,Accessories,Amazon,2188.41,5.0,104,This is a high-quality sunglasses available on Amazon.
1198,Sneakers,Clothing,Flipkart,1531.9,2.8,532,This is a high-quality sneakers available on Flipkart.
1199,Gaming Mouse,Electronics,Amazon,1237.2,3.1,795,This is a high-quality gaming mouse available on Amazon.
1200,Sunglasses,Electronics,Amazon,2350.53,2.9,56,This is a high-quality sunglasses available on Amazon.
1201,Smartphone,Beauty,Amazon,2906.66,3.3,714,This is a high-quality smartphone available on Amazon.
1202,Gaming Mouse,Accessories,Amazon,1454.61,2.5,269,This is a high-quality gaming mouse available on Amazon.
1203,LED Monitor,Electronics,Amazon,1881.42,4.9,43,This is a high-quality led monitor available on Amazon.
1204,Wireless Charger,Accessories,Flipkart,1726.66,3.1,873,This is a high-quality wireless charger available on Flipkart.
1205,Casual Shirt,Accessories,eBay,2586.63,4.0,61,This is a high-quality casual shirt available on eBay.
1206,Floral Dress,Clothing,Amazon,1931.96,4.4,646,This is a high-quality floral dress available on Amazon.
1207,Laptop,Footwear,Amazon,1543.57,4.2,596,This is a high-quality laptop available on Amazon.
1208,Sneakers,Electronics,eBay,1393.46,4.5,683,This is a high-quality sneakers available on eBay.
1209,Sunglasses,Footwear,Amazon,2301.45,2.7,25,This is a high-quality sunglasses available on Amazon.
1210,Casual Shirt,Electronics,eBay,325.74,3.2,742,This is a high-quality casual shirt available on eBay.
1211,Backpack,Footwear,eBay,871.51,3.1,101,This is a high-quality backpack available on eBay.
1212,Makeup Kit,Footwear,eBay,1490.53,3.1,884,This is a high-quality makeup kit available on eBay.
1213,Casual Shirt,Beauty,Amazon,238.01,3.2,116,This is a high-quality casual shirt available on Amazon.
1214,Gaming Mouse,Electronics,Amazon,2365.63,2.6,599,This is a high-quality gaming mouse available on Amazon.
1215,Backpack,Footwear,Flipkart,207.88,2.7,577,This is a high-quality backpack available on Flipkart.
1216,Formal Pants,Accessories,Flipkart,2278.42,3.4,18,This is a high-quality formal pants available on Flipkart.
1217,Smartphone,Electronics,eBay,1010.23,3.2,995,This is a high-quality smartphone available on eBay.
1218,Sneakers,Footwear,Flipkart,454.14,3.4,211,This is a high-quality sneakers available on Flipkart.
1219,Laptop,Clothing,eBay,2798.27,4.8,457,This is a high-quality laptop available on eBay.
1220,Casual Shirt,Electronics,Amazon,1171.93,4.8,252,This is a high-quality casual shirt available on Amazon.
1221,LED Monitor,Clothing,Flipkart,1908.08,4.3,352,This is a high-quality led monitor available on Flipkart.
1222,Backpack,Clothing,eBay,146.94,4.0,886,This is a high-quality backpack available on eBay.
1223,LED Monitor,Accessories,Amazon,927.38,3.6,91,This is a high-quality led monitor available on Amazon.
1224,Sunglasses,Electronics,eBay,2589.9,4.5,660,This is a high-quality sunglasses available on eBay.
1225,Sunglasses,Clothing,eBay,1774.32,4.3,891,This is a high-quality sunglasses available on eBay.
1226,Sneakers,Beauty,Flipkart,2067.17,2.6,940,This is a high-quality sneakers available on Flipkart.
1227,Sunglasses,Electronics,eBay,1017.68,4.3,412,This is a high-quality sunglasses available on eBay.
1228,Casual Shirt,Accessories,eBay,2870.3,2.6,114,This is a high-quality casual shirt available on eBay.
1229,Laptop,Electronics,Amazon,2178.61,2.6,150,This is a high-quality laptop available on Amazon.
1230,LED Monitor,Accessories,Flipkart,1357.64,3.6,873,This is a high-quality led monitor available on Flipkart.
1231,Wrist Watch,Electronics,eBay,875.28,4.5,830,This is a high-quality wrist watch available on eBay.
1232,Bluetooth Headphones,Clothing,eBay,1301.13,3.9,380,This is a high-quality bluetooth headphones available on eBay.
1233,Wrist Watch,Clothing,Amazon,2564.7,3.7,282,This is a high-quality wrist watch available on Amazon.
1234,Leather Wallet,Electronics,Flipkart,1338.43,4.2,221,This is a high-quality leather wallet available on Flipkart.
1235,Makeup Kit,Clothing,eBay,2064.78,4.1,389,This is a high-quality makeup kit available on eBay.
1236,Leather Wallet,Electronics,Amazon,2130.64,2.8,69,This is a high-quality leather wallet available on Amazon.
1237,Gaming Mouse,Electronics,Flipkart,288.1,3.9,584,This is a high-quality gaming mouse available on Flipkart.
1238,LED Monitor,Accessories,eBay,710.45,3.0,375,This is a high-quality led monitor available on eBay.
1239,Leather Wallet,Beauty,eBay,2890.84,4.0,498,This is a high-quality leather wallet available on eBay.
1240,Wrist Watch,Clothing,Flipkart,1898.85,3.3,284,This is a high-quality wrist watch available on Flipkart.
1241,Makeup Kit,Beauty,Flipkart,1432.55,3.8,97,This is a high-quality makeup kit available on Flipkart.
1242,Laptop,Footwear,eBay,2870.33,3.4,537,This is a high-quality laptop available on eBay.
1243,Wrist Watch,Footwear,eBay,2171.97,3.7,483,This is a high-quality wrist watch available on eBay.
1244,Formal Pants,Accessories,Flipkart,909.62,3.4,443,This is a high-quality formal pants available on Flipkart.
